64fa50,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765093,,404
6c989a,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765093,,404
760369,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765093,,404
faeb18,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-11.jpg,1441765094,,404
172f51,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-10.jpg,1441765094,,404
19c1c1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765094,,404
14c1b6,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-12.jpg,1441765094,,404
5c3ab2,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765094,,404
69c71c,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765094,,404
1b9296,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765094,,404
a73b88,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765094,,404
4ed723,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765094,,404
791d54,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/1,1441765093,,200
0500b3,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/3,1441765178,,200
8245fb,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765178,,404
f25390,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765178,,404
f11647,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765178,,404
285d21,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765178,,404
425751,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-12.jpg,1441765178,,404
08f525,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-10.jpg,1441765178,,404
b8dbf8,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765178,,404
17d6a8,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-11.jpg,1441765178,,404
e335bb,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765178,,404
51baa0,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765179,,404
24c284,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765179,,404
179f6e,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765179,,404
83ead0,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765179,,404
d5fe27,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/1,1441765193,,200
e0eb06,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765193,,404
fdaad1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765193,,404
29e425,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765193,,404
767106,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-11.jpg,1441765194,,404
859250,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-10.jpg,1441765194,,404
8d7fb5,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765193,,404
7a2354,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-12.jpg,1441765194,,404
d35a1a,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765193,,404
0aaaf3,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765194,,404
75e2aa,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765193,,404
cffe4c,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765194,,404
40cfc6,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765194,,404
e4db45,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765194,,404
5b72ba,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765194,,404
6d71d1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/1,1441765212,,200
83b6ec,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765212,,404
5b12d7,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765212,,404
abaa26,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765212,,404
a1143c,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765212,,404
9663e2,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-12.jpg,1441765213,,404
e7e973,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-11.jpg,1441765213,,404
cb05b6,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-10.jpg,1441765213,,404
082411,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765213,,404
d18ceb,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765213,,404
6df9a6,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765213,,404
5fcb36,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765213,,404
8ac71d,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765213,,404
f652c4,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765213,,404
f2637c,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765213,,404
37af91,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/1,1441765224,,200
ea5f6b,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765224,,404
96cfc2,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765224,,404
b851d8,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765224,,404
9bcb4a,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765224,,404
3bcf62,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-12.jpg,1441765225,,404
e777a1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-10.jpg,1441765225,,404
aa9fce,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765225,,404
4ecf61,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765225,,404
5e0d8d,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-11.jpg,1441765225,,404
2cb6f8,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765225,,404
9461de,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765225,,404
6d6535,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765225,,404
b0a3ee,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765225,,404
3f7b84,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/1,1441765255,,200
eaa4b7,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765256,,404
697b97,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765256,,404
8ea0bd,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765256,,404
ab46b8,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765256,,404
fa3b11,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-11.jpg,1441765256,,404
a550c7,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-12.jpg,1441765256,,404
4adcd1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765256,,404
7e12aa,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765256,,404
efbc25,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/c-10.jpg,1441765256,,404
6d8b39,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765256,,404
72f13d,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765257,,404
0f176c,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765257,,404
00b826,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765257,,404
ed3f5e,127.0.0.1,GET,http://sifoni.demo.vn/store,1441765266,,200
3dc3f0,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765313,,404
84444b,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765313,,404
41d23a,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765313,,404
063010,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765313,,404
2a0ea7,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765314,,404
fa8d56,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765314,,404
bb8e7a,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765314,,404
a2fd5f,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765314,,404
d8ccea,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/logo-1.png,1441765314,,404
c91219,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765314,,404
f91ae3,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765314,,404
74f446,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/5,1441765341,,200
aecf2b,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/move-top.js,1441765342,,404
4e9679,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765342,,404
67ffb5,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765342,,404
4ba455,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/easing.js,1441765342,,404
41361c,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765342,,404
27e933,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765342,,404
23f9fc,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765342,,404
0e84a4,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765342,,404
0cd7e1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765342,,404
09c321,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/5,1441765395,,200
e2b150,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/js/jquery.flexisel.js,1441765395,,404
fe5293,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-2.jpg,1441765396,,404
4ad8d3,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-3.jpg,1441765396,,404
c05f76,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-1.jpg,1441765395,,404
1c346e,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-4.jpg,1441765396,,404
5f68ee,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-5.jpg,1441765396,,404
bb6ac4,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/styles/images/s-6.jpg,1441765396,,404
9f02a1,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/5,1441765557,,200
f151de,127.0.0.1,GET,http://sifoni.demo.vn/,1441766929,,200
897ec0,127.0.0.1,GET,http://sifoni.demo.vn/,1441766929,,200
c016b4,127.0.0.1,GET,http://sifoni.demo.vn/,1441766946,,200
72dbf8,127.0.0.1,GET,http://sifoni.demo.vn/store,1441766950,,200
0a8cd5,127.0.0.1,GET,http://sifoni.demo.vn/,1441779580,,200
236817,127.0.0.1,GET,http://sifoni.demo.vn/,1441779580,,200
5f3d56,127.0.0.1,GET,http://sifoni.demo.vn/favicon.ico,1441779585,,404
0a53a4,127.0.0.1,GET,http://sifoni.demo.vn/store,1441780062,,200
3f4875,127.0.0.1,GET,http://sifoni.demo.vn/,1441785337,,200
3c231d,127.0.0.1,GET,http://sifoni.demo.vn/,1441785337,,200
71287e,127.0.0.1,GET,http://sifoni.demo.vn/store,1441785345,,200
15770a,127.0.0.1,GET,http://sifoni.demo.vn/store/detail/1,1441785348,,200
080877,127.0.0.1,GET,http://sifoni.demo.vn/,1441848818,,200
08c103,127.0.0.1,GET,http://sifoni.demo.vn/favicon.ico,1441848825,,404
46938a,127.0.0.1,GET,http://sifoni.demo.vn/,1441849812,,500
2317ec,127.0.0.1,GET,http://sifoni.demo.vn/,1441850268,,500
2ecdee,127.0.0.1,GET,http://sifoni.demo.vn/,1441850284,,500
60bacd,127.0.0.1,GET,http://sifoni.demo.vn/,1441850472,,500
5a19dc,127.0.0.1,GET,http://sifoni.demo.vn/,1441850519,,200
a87766,127.0.0.1,GET,http://sifoni.demo.vn/store,1441850531,,200
d0c5b8,127.0.0.1,POST,http://sifoni.demo.vn/index.php/?c=auth&m=login,1441850539,,200
00e2ce,127.0.0.1,POST,http://sifoni.demo.vn/index.php/?c=auth&m=login,1441850573,,200
5e583e,127.0.0.1,GET,http://sifoni.demo.vn/store,1441850578,,200
2e7727,127.0.0.1,GET,http://sifoni.demo.vn/index.php/,1441850839,,200
2cb000,127.0.0.1,POST,http://sifoni.demo.vn/index.php/,1441850845,,200
b87b6d,127.0.0.1,GET,http://sifoni.demo.vn/,1441850854,,200
fe8385,127.0.0.1,GET,http://sifoni.demo.vn/,1441850900,,200
6fb46f,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441850905,,500
c75962,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851395,,500
047a95,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851463,,500
555a68,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851503,,500
22d0ff,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851510,,500
39f0aa,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851540,,500
f2dcaa,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851576,,500
b9dfba,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441851624,,500
a69285,127.0.0.1,GET,http://sifoni.demo.vn/auth/login,1441852009,,500
ffb8b8,127.0.0.1,GET,http://sifoni.demo.vn/auth/login,1441852276,,200
3a267d,127.0.0.1,GET,http://sifoni.demo.vn/auth/login,1441852330,,302
e7e984,127.0.0.1,GET,http://sifoni.demo.vn/,1441852331,,200
ff11eb,127.0.0.1,GET,http://sifoni.demo.vn/,1441852419,,200
c7f480,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441852438,,302
618f85,127.0.0.1,GET,http://sifoni.demo.vn/,1441852439,,200
ba628d,127.0.0.1,GET,http://sifoni.demo.vn/,1441852764,,200
17af09,127.0.0.1,GET,http://sifoni.demo.vn/,1441852838,,200
b29bc3,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441852846,,302
93181d,127.0.0.1,GET,http://sifoni.demo.vn/,1441852846,,200
11e4a3,127.0.0.1,GET,http://sifoni.demo.vn/,1441852939,,200
206fee,127.0.0.1,GET,http://sifoni.demo.vn/,1441853006,,200
f9d402,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853011,,500
0892ae,127.0.0.1,GET,http://sifoni.demo.vn/auth/login,1441853078,,500
92f99e,127.0.0.1,GET,http://sifoni.demo.vn/,1441853091,,200
a94cb0,127.0.0.1,GET,http://sifoni.demo.vn/,1441853091,,200
9e9758,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853101,,500
bd3832,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853189,,200
c209bc,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853189,,404
f2d69a,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853190,,404
658490,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853230,,200
b69014,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853230,,404
d7f5b2,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853231,,404
b21cd5,127.0.0.1,GET,http://sifoni.demo.vn/,1441853240,,200
c08b3d,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853254,,200
882e21,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853254,,404
ab1224,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853254,,404
aa3121,127.0.0.1,GET,http://sifoni.demo.vn/,1441853558,,200
e84c35,127.0.0.1,GET,http://sifoni.demo.vn/,1441853558,,200
d18717,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853569,,200
2aa36c,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853569,,404
03981e,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853569,,404
7e812d,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853630,,200
9548ef,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853630,,404
181171,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853630,,404
ab4f17,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853689,,200
316eb1,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853689,,404
d6efc9,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853689,,404
a8c182,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853699,,200
7cadc5,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853700,,404
479d40,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853700,,404
dfbea3,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853760,,200
581209,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853761,,404
f22fce,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853761,,404
acb3c6,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441853883,,200
e3f22d,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-1.jpg,1441853884,,404
d583de,127.0.0.1,GET,http://sifoni.demo.vn/auth/styles/images/c-3.jpg,1441853884,,404
1dbcec,127.0.0.1,GET,http://sifoni.demo.vn/,1441867030,,200
6a66f1,127.0.0.1,GET,http://sifoni.demo.vn/,1441867030,,200
7e4075,127.0.0.1,GET,http://sifoni.demo.vn/favicon.ico,1441867032,,404
b5d7c7,127.0.0.1,GET,http://sifoni.demo.vn/,1441867658,,200
7b8a28,127.0.0.1,POST,http://sifoni.demo.vn/auth/login,1441867665,,500
94e4f8,127.0.0.1,GET,http://sifoni.demo.vn/auth/login,1441867886,,500
096b69,127.0.0.1,GET,http://sifoni.demo.vn/auth/login,1441867920,,500
